code,icao,name,latitude,longitude,elevation,url,time_zone,city_code,country,city,state,county,type,place
YKX,CYKX,Kirkland Lake,48.15,-80.03333,1157,,America/Toronto,YKX,CA,Kirkland Lake,Ontario,,AP,Kirkland Lake
YKY,CYKY,Kindersley,51.45,-109.166664,2277,,America/Regina,YKY,CA,Kindersley,Saskatchewan,,AP,Kindersley
YKZ,CYKZ,Buttonville Municipalcipal,43.86667,-79.36667,650,http://www.torontoairways.com/,America/Toronto,YTO,CA,Richmond Hill,Ontario,York,AP,Richmond Hill
YLA,,Langara,54.233334,-133.01666,0,,America/Vancouver,YLA,CA,Craig,Alaska,Annette Island Reserve,AP,Craig
YLB,CYLB,Lac Biche,54.766666,-112.01667,1884,,America/Edmonton,YLB,CA,Lac La Biche,Alberta,,AP,Lac La Biche
YLC,CYLC,Kimmirut,62.84737215,-69.87541408,175,,America/Iqaluit,YLC,CA,,,,AP,Kimmirut
YLD,CYLD,Chapleau,47.8209323,-83.3549858,1470,,America/Toronto,YLD,CA,Thessalon,Ontario,,AP,Thessalon
YLE,CEM3,Wha Ti,63.15,-117.26667,882,,America/Yellowknife,YLE,CA,,,,AP,Wha Ti
YLF,,LaForges,54.183334,-72.48333,0,,America/Montreal,YLF,CA,,,,AP,LaForges
YLG,YYAL,Yalgoo,-28.35411695,116.68231759482914,0,,Australia/Perth,YLG,AU,Melville,Western Australia,Yalgoo,AP,Melville
YLH,CYLH,Lansdowne House,52.1955986,-87.9341965,834,,America/Toronto,YLH,CA,,,,AP,Lansdowne House
YLI,EFYL,Ylivieska,64.054201,24.7213378,252,"http://www.ylivieska.fi/alltypes.asp?d_type=5&menu_id=17643&menupath=16922,17643",Europe/Helsinki,YLI,FI,Ylivieska,Northern Ostrobothnia,Ylivieska,AP,Ylivieska
YLJ,CYLJ,Meadow Lake,54.5,-108.666664,1576,,America/Regina,YLJ,CA,,,,AP,Meadow Lake
YLK,CYLS,Lake Simcoe Regional,44.4841513,-79.5460696,972,http://www.lakesimcoeairport.com/,America/Toronto,YLK,CA,Barrie,Ontario,,AP,Barrie
YLL,CYLL,Lloydminster,53.31182105,-110.0726686,2193,,America/Edmonton,YLL,CA,Lloydminster,Saskatchewan,,AP,Lloydminster
YLM,,Clinton Creek,64.4,-140.55,2040,,America/Whitehorse,YLM,CA,,,,AP,Clinton Creek
YLN,,Yilan,46.38333,129.5,0,,Asia/Shanghai,YLN,CN,Yinglan,Heilongjiang Sheng,,AP,Yinglan
YLO,,Shilo,49.781666,-99.638336,0,,America/Winnipeg,YLO,CA,Carberry,Manitoba,,AP,Carberry
YLP,,Mingan,50.283333,-64.15,70,,America/Montreal,YLP,CA,,,,AP,Mingan
YLQ,CYLQ,La Tuque,47.5,-72.833336,548,,America/Montreal,YLQ,CA,La Tuque,Quebec,Mauricie,AP,La Tuque
YLR,CYLR,Leaf Rapids,56.5133018,-99.9852982,959,,America/Winnipeg,YLR,CA,,,,AP,Leaf Rapids
YLS,CSH4,Lebel-Sur-Quevillon,49.02990215,-77.0165279,960,,America/Montreal,YLS,CA,,,,AP,Lebel-Sur-Quevillon
YLT,CYLT,Alert,82.51855470000001,-62.27247038,100,,America/Pangnirtung,YLT,CA,Upernavik,Qaasuitsup,,AP,Upernavik
YLV,UBEE,Yevlakh Airport,40.6264779,47.1460404,49,,Asia/Baku,YLV,AZ,Yevlakh,Yevlax City,,AP,Yevlakh
YLW,CYLW,Kelowna International Airport,49.956703700000006,-119.3795494,1421,http://www.kelowna.ca/CM/Page68.aspx,America/Vancouver,YLW,CA,Kelowna,British Columbia,,AP,Kelowna
YLX,,Long Point,59.35,-94.68,0,,America/Toronto,YLX,CA,,,,AP,Long Point
YLY,CYNJ,Langley Regional,49.100854049999995,-122.6280898,34,,America/Vancouver,YLY,CA,Langley,British Columbia,,AP,Langley
YMA,CYMA,Mayo,63.6166166,-135.8690225,1653,,America/Whitehorse,YMA,CA,,,,AP,Mayo
YMB,CAD5,Merritt,50.11667,-120.75,2080,,America/Vancouver,YMB,CA,Merritt,British Columbia,,AP,Merritt
YMC,,Maricourt Airstrip,56.566666,-70.816666,0,,America/Montreal,YMC,CA,,,,AP,Maricourt Airstrip
YMD,,Mould Bay,76.25,-119.5,30,,America/Rankin_Inlet,YMD,CA,,,,AP,Mould Bay
YME,CYME,Matane,48.833332,-67.51667,102,,America/Montreal,YME,CA,Matane,Quebec,Bas-Saint-Laurent,AP,Matane
YMF,,Montagne Harbor,48.816666,-123.2,0,,America/Vancouver,YMF,CA,Point Roberts,Washington,Whatcom County,AP,Point Roberts
YMG,CYMG,Manitouwadge,49.0828647,-85.86072074,1198,,America/Toronto,YMG,CA,,,,AP,Manitouwadge
YMH,CYMH,Mary's Harbour,52.3027992,-55.8471985,38,,America/St_Johns,YMH,CA,,,,AP,Mary's Harbour
YMI,,Minaki,49.97063745,-94.7009053,0,,America/Winnipeg,YMI,CA,Warroad,Minnesota,Roseau County,AP,Warroad
YMJ,CYMJ,Moose Jaw / Air Vice Marshal C. M. Mcewen Airport,50.38333,-105.53333,1892,,America/Regina,YMJ,CA,Moose Jaw,Saskatchewan,,AP,Moose Jaw
YMK,USDK,Mys-Kamenny,68.46217225000001,73.59914344849958,98,,Asia/Yekaterinburg,YMK,RU,Mys-Kamennyy,Yamalo-Nenetskiy Avtonomnyy Okrug,,AP,Mys-Kamennyy
YML,CYML,Charlevoix,47.65,-70.166664,977,,America/Montreal,YML,CA,La Malbaie,Quebec,Capitale-Nationale,AP,La Malbaie
YMM,CYMM,Fort McMurray International Airport,56.65179285,-111.2283896,1211,,America/Edmonton,YMM,CA,Fort McMurray,Alberta,,AP,Fort McMurray
YMN,CYFT,Makkovik Airport,55.166668,-59.166668,234,,America/Goose_Bay,YMN,CA,,,,AP,Makkovik Airport
YMO,CYMO,Moosonee,51.29122475,-80.61061369,30,,America/Toronto,YMO,CA,Iroquois Falls,Ontario,,AP,Iroquois Falls
YMP,CAT5,Port McNeil,50.61111,-127.09722,225,,America/Vancouver,YMP,CA,,,,AP,Port McNeil
YMR,,Merry Island,55.483334,-77.51667,0,,America/Vancouver,YMR,CA,,,,AP,Merry Island
YMS,SPMS,Yurimaguas,-5.89407265,-76.11400054,587,,America/Lima,YMS,PE,Yurimaguas,Loreto,Provincia de Alto Amazonas,AP,Yurimaguas
YMT,CYMT,Chibougamau Airport,49.916668,-74.36667,1270,,America/Montreal,YMT,CA,Chibougamau,Quebec,Nord-du-Quebec,AP,Chibougamau
YMU,CAV7,Mansons Landing SPB,50.07145,-124.98369,0,,America/Vancouver,YMU,CA,,,,AP,Mansons Landing SPB
YMV,,Mary River,71.3224319,-79.3448993,584,,America/Iqaluit,YMV,CA,Clyde River,Nunavut,,AP,Clyde River
YMW,CYMW,Maniwaki,46.38333,-75.96667,656,,America/Montreal,YMW,CA,Maniwaki,Quebec,Outaouais,AP,Maniwaki
YMX,CYMX,Mirabel International Airport,45.6825019,-74.0275252,270,,America/Montreal,YMQ,CA,Mirabel,Quebec,Laurentides,AP,Mirabel
YNA,CYNA,Natashquan,50.1898717,-61.78735933,39,,America/Montreal,YNA,CA,,,,AP,Natashquan
YNB,OEYN,Yanbu Airport,24.148030149999997,38.06267384,26,https://gaca.gov.sa/web/en-gb/airport/prince-abdulmohsin-bin-abdulaziz-airport,Asia/Riyadh,YNB,SA,Yanbu` al Bahr,Al Madinah al Munawwarah,,AP,Yanbu` al Bahr
YNC,CYNC,Wemindji,53.010420749999994,-78.83166405,66,,America/Montreal,YNC,CA,,,,AP,Wemindji
YND,CYND,Gatineau Airport,45.483334,-75.63333,211,http://www.ego-airport.ca/english/propos_ego/,America/Toronto,YOW,CA,,,,AP,Gatineau Airport
YNE,CYNE,Norway House Airport,53.95694255,-97.84823872,734,,America/Winnipeg,YNE,CA,,,,AP,Norway House Airport
YNF,,Deer Lake/Stephenville,48.946945,-57.94389,0,,America/St_Johns,YNF,CA,,,,AP,Deer Lake/Stephenville
YNG,KYNG,Youngstown,41.26073745,-80.67497085,1192,,America/New_York,YNG,US,Howland Center,Ohio,Trumbull County,AP,Howland Center
YNH,CYNH,Hudson Hope,56,-121.9,2220,,America/Edmonton,YNH,CA,Chetwynd,British Columbia,,AP,Chetwynd
YNI,,Nitchequon,53.166668,-70.96667,0,,America/Montreal,YNI,CA,Fermont,Quebec,Cote-Nord,AP,Fermont
YNJ,ZYYJ,Yanji Chaoyangchuan Airport,42.8787858,129.4487048951637,624,,Asia/Shanghai,YNJ,CN,,,,AP,Yanji Chaoyangchuan Airport
YNK,,Nootka Sound,50.083332,-125.916664,0,,America/Vancouver,YNK,CA,,,,AP,Nootka Sound
YNL,CYNL,Points North Landing,58.2688607,-104.079962,1605,,America/Regina,YNL,CA,,,,AP,Points North Landing
YNM,CYNM,Matagami,49.76001035,-77.79879252,918,,America/Montreal,YNM,CA,,,,AP,Matagami
YNN,,Yandi,-22.766666,119.23333,0,,Australia/Perth,YNN,AU,,,,AP,Yandi
YNO,CKQ3,North Spirit Lake,52.5,-92.416664,1082,,America/Winnipeg,YNO,CA,,,,AP,North Spirit Lake
YNP,CNH2,Natuashish Airport,55.91337420000001,-61.1816841,30,,America/Goose_Bay,YNP,CA,,,,AP,Natuashish Airport
YNR,,Arnes,50.833332,-97,0,,America/Winnipeg,YNR,CA,,,,AP,Arnes
YNS,CYHH,Nemiscau Airport,49.74167,-76.74167,802,,America/Montreal,YNS,CA,Lebel-sur-Quevillon,Quebec,Nord-du-Quebec,AP,Lebel-sur-Quevillon
YNT,ZSYT,Yantai Laishan International Airport,37.407326,121.3711,154,http://www.ytairport.com.cn/,Asia/Shanghai,YNT,CN,Laishan,Shandong Sheng,,AP,Laishan
YNX,CSK6,Snap Lake,63.593511500000005,-110.9040855,1557,,America/Yellowknife,YNX,CA,,,,AP,Snap Lake
YNY,RKNY,Yangyang Airport,38.066666,128.6,241,,Asia/Seoul,YNY,KR,Sokcho,Gangwon-do,,AP,Sokcho
YNZ,ZSYN,Yancheng Nanyang International Airport,33.428409349999995,120.20320242554347,0,,Asia/Shanghai,YNZ,CN,Yulong,Jiangsu Sheng,,AP,Yulong
YOA,CYOA,Ekati,64.69891179999999,-110.6143858,1536,,America/Yellowknife,YOA,CA,,,,AP,Ekati
YOC,CYOC,Old Crow,67.5673747,-139.849274,824,,America/Whitehorse,YOC,CA,Dawson City,Yukon,,AP,Dawson City
YOD,CYOD,Cold Lake,54.466667,-110.25,1775,,America/Edmonton,YOD,CA,Cold Lake,Alberta,,AP,Cold Lake
YOE,CFM4,Falher,55.733334,-117.25,1949,,America/Edmonton,YOE,CA,Falher,Alberta,,AP,Falher
YOG,CYKP,Ogoki,51.6588906,-85.90071375,594,,America/Toronto,YOG,CA,,,,AP,Ogoki
YOH,CYOH,Oxford House,54.9344837,-95.27646737,663,,America/Winnipeg,YOH,CA,,,,AP,Oxford House
YOI,,Opinaca,52.2211,-76.60716028,692,,America/Montreal,YOI,CA,,,,AP,Opinaca
YOJ,CYOJ,Footner Lake Airport,58.618332,-117.168335,1110,,America/Edmonton,YOJ,CA,,,,AP,Footner Lake Airport
YOK,,Yokohama,35.466667,139.46666,0,,Asia/Tokyo,YOK,JP,Minami-rinkan,Kanagawa,,AP,Minami-rinkan
YOL,DNYO,Yola Airport,9.25639295,12.431171311028873,599,http://www.faannigeria.org/nigeria-airport.php?airport=16,Africa/Lagos,YOL,NG,Jimeta,Adamawa,,AP,Jimeta
YON,VQTY,Yongphulla Airport,27.2559902,91.51530783849674,9000,,Asia/Thimphu,YON,BT,Trashigang,Tashigang,,AP,Trashigang
YOO,CYOO,Oshawa,43.9227762,-78.8950068,460,http://www.oshawa-airport.com/,America/Toronto,QWA,CA,Oshawa,Ontario,,AP,Oshawa
YOP,CYOP,Rainbow Lake,58.490890300000004,-119.4065163,1759,,America/Edmonton,YOP,CA,High Level,Alberta,,AP,High Level
YOS,CYOS,Billy Bishop Regional,44.59028,-80.8375,1007,,America/Toronto,YOS,CA,,,,AP,Billy Bishop Regional
YOT,LLYT,Yotvata,29.8987599,35.0669918,249,,Asia/Jerusalem,YOT,IL,Al Quwayrah,Ma'an,,AP,Al Quwayrah
YOW,CYOW,Ottawa/Macdonald-Cartier International Airport,45.32203645,-75.66726439,374,http://www.ottawa-airport.ca/,America/Toronto,YOW,CA,,,,AP,Ottawa/Macdonald-Cartier International Airport
YOY,,Valcartier,45,-72,0,,America/Montreal,YOY,CA,Newport,Vermont,Orleans County,AP,Newport
YPA,CYPA,Glass Field,53.2166982,-105.675088,1405,,America/Regina,YPA,CA,Prince Albert,Saskatchewan,,AP,Prince Albert
YPB,CBS8,Port Alberni,49.2318993,-124.8150024,250,http://www.acrd.bc.ca/avra,America/Vancouver,YPB,CA,,,,AP,Port Alberni
YPC,CYPC,Paulatuk,69.36133480000001,-124.0745328,15,,America/Yellowknife,YPC,CA,,,,AP,Paulatuk
YPD,CNK4,Parry Sound,45.416668,-79.916664,832,http://www.seguin.ca/en/municipalairport.asp,America/Toronto,YPD,CA,Parry Sound,Ontario,Parry Sound District,AP,Parry Sound
YPE,CYPE,Peace River,56.225776100000004,-117.4539018,1873,,America/Edmonton,YPE,CA,Peace River,Alberta,,AP,Peace River
YPG,CYPG,Portage La Prairie,49.99481965,-98.3054459,885,http://southport.ca/,America/Winnipeg,YPG,CA,Portage la Prairie,Manitoba,,AP,Portage la Prairie
YPH,CYPH,Inukjuak,58.433334,-78.166664,83,,America/Montreal,YPH,CA,,,,AP,Inukjuak
YPI,CAN8,Port Simpson,54.5,-130.33333,0,,America/Vancouver,YPI,CA,,,,AP,Port Simpson
YPJ,CYLA,Aupaluk Airport,59.296748050000005,-69.59987231,119,,America/Montreal,YPJ,CA,,,,AP,Aupaluk Airport
YPL,CYPL,Pickle Lake,51.208332,-90.208336,1267,,America/Atikokan,YPL,CA,,,,AP,Pickle Lake
YPM,CYPM,Pikangikum,51.8196983,-93.9732971,1114,,America/Winnipeg,YPM,CA,,,,AP,Pikangikum
YPN,CYPN,Port Menier,49.83726715,-64.28671832,167,,America/Montreal,YPN,CA,,,,AP,Port Menier
YPO,CYPO,Peawanuck,54.9892371,-85.44585341,173,,America/Toronto,YPO,CA,,,,AP,Peawanuck
YPP,,Pine Point,60.85,-114.85,0,,America/Yellowknife,YPP,CA,Hay River,Northwest Territories,,AP,Hay River
YPQ,CYPQ,Peterborough,44.3,-78.316666,628,,America/Toronto,YPQ,CA,Peterborough,Ontario,,AP,Peterborough
YPR,CYPR,Digby Island Airport,54.3167,-130.3999939,116,http://www.ypr.ca/,America/Vancouver,YPR,CA,,,,AP,Digby Island Airport
YPS,CYPD,Port Hawkesbury,45.656802049999996,-61.36793711,377,http://www.porthawkesburyairport.com/,America/Halifax,YPS,CA,,,,AP,Port Hawkesbury
YPT,CAG8,Pender Harbor,49.493492,-123.98066,0,,America/Vancouver,YPT,CA,Sechelt,British Columbia,Sunshine Coast Regional District,AP,Sechelt
YPW,CYPW,Powell River,49.83348945,-124.4988478,425,,America/Vancouver,YPW,CA,Powell River,British Columbia,Powell River Regional District,AP,Powell River
YPX,CYPX,Puvirnituq,60.033333,-77.166664,74,,America/Montreal,YPX,CA,,,,AP,Puvirnituq
YPY,CYPY,Fort Chipewyan Airport,58.7672005,-111.1169968,761,,America/Edmonton,YPY,CA,,,,AP,Fort Chipewyan Airport
YPZ,CYPZ,Burns Lake,54.2102362,-125.7568784,2343,,America/Vancouver,YPZ,CA,Burns Lake,British Columbia,,AP,Burns Lake
YQA,CYQA,Muskoka,44.9754065,-79.30674035,925,,America/Toronto,YQA,CA,Bracebridge,Ontario,,AP,Bracebridge
YQB,CYQB,Quebec City Jean Lesage International Airport,46.792174849999995,-71.38577821,244,http://www.aeroportdequebec.com/,America/Montreal,YQB,CA,L'Ancienne-Lorette,Quebec,,AP,L'Ancienne-Lorette
YQC,CYHA,Quaqtaq,61.333332,-69.63333,103,,America/Montreal,YQC,CA,,,,AP,Quaqtaq
YQD,CYQD,Clearwater,53.966667,-101.1,887,,America/Winnipeg,YQD,CA,The Pas,Manitoba,,AP,The Pas
YQE,,Kimberley,49.666668,-115.98333,0,,America/Vancouver,YQE,CA,Kimberley,British Columbia,Regional District of East Kootenay,AP,Kimberley
YQF,CYQF,Red Deer Regional Airport,52.18576525,-113.8859997,2968,,America/Edmonton,YQF,CA,Penhold,Alberta,,AP,Penhold
YQG,CYQG,Windsor International Airport,42.274166,-82.96389,622,,America/Toronto,YQG,CA,Windsor,Ontario,,AP,Windsor
YQH,CYQH,Watson Lake,60.11951655,-128.8164386,2255,,America/Whitehorse,YQH,CA,Watson Lake,Yukon,,AP,Watson Lake
YQI,CYQI,Yarmouth,43.8244588,-66.08582716,141,,America/Halifax,YQI,CA,Yarmouth,Nova Scotia,,AP,Yarmouth
YQJ,,April Point SPB,50.19675,-125.26748,0,,America/Vancouver,YQJ,CA,,,,AP,April Point SPB
YQK,CYQK,Kenora Airport,49.7896669,-94.3622078,1332,,America/Winnipeg,YQK,CA,Baudette,Minnesota,Lake of the Woods County,AP,Baudette
YQL,CYQL,Lethbridge Airport,49.629112,-112.7909286,3048,,America/Edmonton,YQL,CA,Lethbridge,Alberta,,AP,Lethbridge
YQM,CYQM,Greater Moncton International Airport,46.11647835,-64.67556069,232,https://cyqm.ca/,America/Moncton,YQM,CA,Dieppe,New Brunswick,,AP,Dieppe
YQN,CYQN,Nakina,50.183809350000004,-86.69197274,1057,,America/Toronto,YQN,CA,,,,AP,Nakina
YQQ,CYQQ,Comox Airport,49.7059024,-124.9076713,84,,America/Vancouver,YQQ,CA,Courtenay,British Columbia,,AP,Courtenay
YQR,CYQR,Regina International Airport,50.4309977,-104.6656062,1894,,America/Regina,YQR,CA,Regina,Saskatchewan,,AP,Regina
YQS,CYQS,Pembroke Area Municipalcipal,42.783333,-81.2,778,,America/Toronto,YQS,CA,St. Thomas,Ontario,,AP,St. Thomas
YQT,CYQT,Thunder Bay International Airport,48.37209765,-89.32725832,653,,America/Thunder_Bay,YQT,CA,,,,AP,Thunder Bay International Airport
YQU,CYQU,Grande Prairie Airport,55.1800502,-118.8782924,2195,http://www.grandeprairieairport.com/,America/Edmonton,YQU,CA,Grande Prairie,Alberta,,AP,Grande Prairie
YQV,CYQV,Yorkton,51.216667,-102.46667,1635,,America/Regina,YQV,CA,Yorkton,Saskatchewan,,AP,Yorkton
YQW,CYQW,North Battleford,52.768967,-108.2524323,1799,,America/Regina,YQW,CA,North Battleford,Saskatchewan,,AP,North Battleford
YQX,CYQX,Gander International Airport,48.935634300000004,-54.57370404,496,,America/St_Johns,YQX,CA,Gambo,Newfoundland and Labrador,,AP,Gambo
YQY,CYQY,Sydney Airport,46.166668,-60.05,203,http://www.sydneyairport.ca/,America/Glace_Bay,YQY,CA,Glace Bay,Nova Scotia,,AP,Glace Bay
YQZ,CYQZ,Quesnel Airport,53.0246193,-122.5073651,1789,,America/Vancouver,YQZ,CA,Quesnel,British Columbia,,AP,Quesnel
YRA,CYRA,Rae Lakes,64.1162588,-117.311582,723,,America/Yellowknife,YRA,CA,,,,AP,Rae Lakes
YRB,CYRB,Resolute Bay Airport,74.7166791,-94.96858869,215,,America/Resolute,YRB,CA,,,,AP,Resolute Bay Airport
YRC,,Refuge Cove SPB,48.526764,-71.05734,0,,America/Vancouver,YRC,CA,Saguenay,Quebec,Saguenay/Lac-Saint-Jean,AP,Saguenay
YRD,,Dean River,52.82399555,-126.9649726,62,,America/Vancouver,YRD,CA,Houston,British Columbia,,AP,Houston
YRE,,Resolution Island,61.5,-65,0,,America/Pangnirtung,YRE,CA,,,,AP,Resolution Island
YRF,CYCA,Cartwright,53.6826849,-57.04176422,40,,America/Goose_Bay,YRF,CA,,,,AP,Cartwright
YRG,CCZ2,Rigolet,54.333332,-58.416668,180,,America/Goose_Bay,YRG,CA,,,,AP,Rigolet
YRI,CYRI,Riviere Du Loup,47.833332,-69.53333,427,http://www.ville.riviere-du-loup.qc.ca/anglais/aeroport.php,America/Montreal,YRI,CA,Riviere-du-Loup,Quebec,Bas-Saint-Laurent,AP,Riviere-du-Loup
YRJ,CYRJ,Roberval,48.5200005,-72.2656021,586,,America/Montreal,YRJ,CA,Roberval,Quebec,Saguenay/Lac-Saint-Jean,AP,Roberval
YRL,CYRL,Red Lake Airport,51.06810435,-93.78762993,1265,,America/Winnipeg,YRL,CA,,,,AP,Red Lake Airport
YRM,CYRM,Rocky Mountain House,52.36667,-114.916664,3244,,America/Edmonton,YRM,CA,Rocky Mountain House,Alberta,,AP,Rocky Mountain House
YRN,CAU8,Rivers Inlet,51.466667,-127.583336,0,,America/Vancouver,YRN,CA,,,,AP,Rivers Inlet
YRO,CYRO,Rockcliffe St,45.45,-75.7,188,http://www.rfc.ca/,America/Toronto,YOW,CA,Gatineau,Quebec,Outaouais,AP,Gatineau
YRQ,CYRQ,Trois-Rivieres,46.3567288,-72.67815018,199,,America/Montreal,YRQ,CA,Sainte-Catherine,Quebec,,AP,Sainte-Catherine
YRR,,Stuart Island,50.416668,-125.166664,360,,America/Vancouver,YRR,CA,,,,AP,Stuart Island
YRS,CYRS,Red Sucker Lake,54.1671982,-93.5571976,729,,America/Winnipeg,YRS,CA,,,,AP,Red Sucker Lake
YRT,CYRT,Rankin Inlet Airport,62.81005385,-92.11267654,94,,America/Rankin_Inlet,YRT,CA,,,,AP,Rankin Inlet Airport
YRV,CYRV,Revelstoke,50.9621846,-118.1837691,1459,,America/Vancouver,YRV,CA,Revelstoke,British Columbia,,AP,Revelstoke
YSA,CSB2,Sable Island,44,-60,4,http://www.sableislandairport.com/Photo-Gallery-1.html,America/Halifax,YSA,CA,Port Hawkesbury,Nova Scotia,,AP,Port Hawkesbury
YSB,CYSB,Sudbury Airport,46.62296,-80.79592,1141,,America/Toronto,YSB,CA,Greater Sudbury,Ontario,,AP,Greater Sudbury
YSC,CYSC,Sherbrooke,45.416668,-71.9,792,,America/Montreal,YSC,CA,Sherbrooke,Quebec,Estrie,AP,Sherbrooke
YSD,,Suffield,50.2,-111.166664,0,,America/Edmonton,YSD,CA,Bow Island,Alberta,,AP,Bow Island
YSE,CYSE,Squamish,49.781667,-123.161944,171,,America/Vancouver,YSE,CA,,,,AP,Squamish
YSF,CYSF,Stony Rapids,59.250382200000004,-105.8414367,805,,America/Regina,YSF,CA,,,,AP,Stony Rapids
YSG,CYLK,Lutselke,62.41861,-110.075554,596,,America/Yellowknife,YSG,CA,,,,AP,Lutselke
YSH,CYSH,Smith Falls,44.94829,-75.93959,416,http://www.smithsfallsflyingclub.com/,America/Toronto,YSH,CA,Smiths Falls,Ontario,Lanark County,AP,Smiths Falls
YSI,CPS9,Sans Souci,46,-80,580,,America/Toronto,YSI,CA,,,,AP,Sans Souci
YSJ,CYSJ,Saint John Airport,45.31381415,-65.88597941,357,,America/Moncton,YSJ,CA,Saint John,New Brunswick,,AP,Saint John
YSK,CYSK,Sanikiluaq Airport,56.53683365,-79.24933782,104,,America/Iqaluit,YSK,CA,,,,AP,Sanikiluaq Airport
YSL,CYSL,St Leonard,47.17880085,-67.89345704,793,,America/Moncton,YSL,CA,Saint-Leonard,New Brunswick,Madawaska County,AP,Saint-Leonard
YSM,CYSM,Fort Smith Airport,60.0192725,-111.9620047,671,,America/Yellowknife,YSM,CA,Fort Smith,Northwest Territories,,AP,Fort Smith
YSN,CZAM,Salmon Arm,50.6828003,-119.228996,1751,http://www.salmonarm.ca/index.aspx?nid=228,America/Vancouver,YSN,CA,Salmon Arm,British Columbia,,AP,Salmon Arm
YSO,CCD4,Postville Airport,54.916668,-59.966667,193,,America/Goose_Bay,YSO,CA,,,,AP,Postville Airport
YSP,CYSP,Marathon,48.75,-86.35,1035,,America/Toronto,YSP,CA,,,,AP,Marathon
YSQ,ZYSQ,Spring Island,59.45,-1.78,459,,America/Vancouver,YSQ,CA,Sandwick,Scotland,Shetland Islands,AP,Sandwick
YSR,,Nanisivik,73.75,-84.5,0,,America/Iqaluit,YSR,CA,,,,AP,Nanisivik
YSS,,Slate Island,-33.932922,151.1799,0,,America/Toronto,YSS,CA,Mascot,New South Wales,Botany Bay,AP,Mascot
YST,CYST,Ste Therese Point,53.85,-94.65,773,,America/Winnipeg,YST,CA,,,,AP,Ste Therese Point
YSU,CYSU,Summerside,49,-57.983334,56,,America/Halifax,YSU,CA,Corner Brook,Newfoundland and Labrador,,AP,Corner Brook
YSV,,Saglek,58.583332,-62.5,0,,America/Goose_Bay,YSV,CA,,,,AP,Saglek
YSX,CAW8,Shearwater,52.13333,-128.06667,0,,America/Vancouver,YSX,CA,,,,AP,Shearwater
YSY,CYSY,Sachs Harbour,71.99336145000001,-125.2487638,282,,America/Yellowknife,YSY,CA,,,,AP,Sachs Harbour
YSZ,,Squirrel Cove,50.05,-124.916664,0,,America/Vancouver,YSZ,CA,,,,AP,Squirrel Cove
YTA,CYTA,Pembroke And Area Airport,45.861668,-77.24944,529,http://www.flycyta.ca/,America/Toronto,YTA,CA,,,,AP,Pembroke And Area Airport
YTB,CAY4,Hartley Bay,53.4229782,-129.2509186,0,,America/Vancouver,YTB,CA,,,,AP,Hartley Bay
YTC,,Sturdee Valley Airport,57.2,-127.15,0,,America/Vancouver,YTC,CA,Sturdee,British Columbia,,AP,Sturdee
YTD,CZLQ,Thicket Portage,55.3179916,-97.7019681,678,,America/Winnipeg,YTD,CA,,,,AP,Thicket Portage
YTE,CYTE,Cape Dorset,64.2301779,-76.52438762,164,,America/Iqaluit,YTE,CA,,,,AP,Cape Dorset
YTF,CYTF,Alma,48.5098133,-71.6502761,445,,America/Montreal,YTF,CA,Alma,Quebec,Saguenay/Lac-Saint-Jean,AP,Alma
YTG,CAV5,Sullivan Bay,50.8851419,-126.826895,0,,America/Vancouver,YTG,CA,Campbell River,British Columbia,,AP,Campbell River
YTH,CYTH,Thompson,55.79753,-97.8605,729,,America/Winnipeg,YTH,CA,,,,AP,Thompson
YTI,,Triple Island,-29.456944,142.06223,0,,America/Vancouver,YTI,CA,,,,AP,Triple Island
YTJ,,Terrace Bay,48.75,-87.166664,0,,America/Toronto,YTJ,CA,Marathon,Ontario,,AP,Marathon
YTK,,Tulugak,59.5,-77.75,0,,America/Montreal,YTK,CA,,,,AP,Tulugak
YTL,CYTL,Big Trout,53.81987275,-89.90035955,729,,America/Winnipeg,YTL,CA,,,,AP,Big Trout
YTM,CYFJ,La Macaza,46.515556,-74.75528,827,http://www.mtia.ca/,America/Montreal,YTM,CA,Riviere-Rouge,Quebec,Laurentides,AP,Riviere-Rouge
YTN,,Riviere Au Tonnerre,50.283333,-64.75,0,,America/Montreal,YTN,CA,,,,AP,Riviere Au Tonnerre
YTP,CAB4,Seaplane Base,49.154446,-125.40806,0,,America/Vancouver,YAZ,CA,Ucluelet,British Columbia,Regional District of Alberni-Clayoquot,AP,Ucluelet
YTQ,CYTQ,Tasiujuaq Airport,58.6678,-69.95633,122,,America/Montreal,YTQ,CA,,,,AP,Tasiujuaq Airport
YTR,CYTR,Trenton,44.1,-77.583336,283,,America/Toronto,YTR,CA,Quinte West,Ontario,,AP,Quinte West
YTS,CYTS,Timmins Victor M. Power Airport,48.57027225,-81.37862175,967,http://portal.timmins.ca/portal/en/timmins/residents/airport,America/Toronto,YTS,CA,Timmins,Ontario,,AP,Timmins
YTT,CJY3,Tisdale,52.8394466,-104.06634,1525,,America/Regina,YTT,CA,Tisdale,Saskatchewan,,AP,Tisdale
YTU,,Tasu,49.1,-124.933334,0,,America/Vancouver,YTU,CA,Port Alberni,British Columbia,,AP,Port Alberni
YTW,ZWYT,Yutian Wanfang Airport,36.80990525,81.79149269333863,4728,,Asia/Urumqi,YTW,CN,,Xinjiang,Yutian County,AP,Yutian Wanfang Airport
